Transaction_ID,Date,Customer_ID,Account_Type,Transaction_Type,Transaction_Amount,Balance_After_Transaction,Interest_Accrued,Fee_Charged,Region,Customer_Satisfaction
INV12875,2022-04-30 19:00:00,CUST1031,Investment,Withdrawal,22302.91,49015.46,193.75,102.56,West,3
INV12940,2022-05-03 12:00:00,CUST1055,Investment,Deposit,18675.19,84509.51,30.77,123.06,,3
INV10882,2022-02-06 18:00:00,CUST1004,Investment,Fee,11573.4,68046.27,167.85,28.55,North,3
INV10532,2022-01-23 04:00:00,CUST1018,Credit,Withdrawal,26773.19,10012.97,464.75,50.02,,1
INV12510,2022-04-15 14:00:00,CUST1040,Investment,Deposit,25077.36,46615.31,378.99,19.32,,4
INV10744,2022-02-01 00:00:00,CUST1074,Checking,Fee,49814.88,42520.65,93.99,262.0,East,3
INV10161,2022-01-07 17:00:00,CUST1095,Savings,,9040.03,41895.63,374.87,239.66,South,2
INV10025,2022-01-02 01:00:00,CUST1075,Checking,Interest,38214.94,42576.42,109.82,20.12,South,5
INV12733,2022-04-24 21:00:00,CUST1004,Investment,Deposit,7554.29,42032.72,326.82,127.66,West,5
INV11578,2022-03-07 18:00:00,CUST1084,Checking,Withdrawal,26048.49,85329.22,266.08,16.1,East,3
INV12154,2022-03-31 18:00:00,CUST1059,Checking,Withdrawal,31873.25,71665.27,275.79,271.48,East,2
INV10876,2022-02-06 12:00:00,CUST1096,Credit,Deposit,2401.46,59409.39,262.53,16.7,West,
INV11756,2022-03-15 04:00:00,CUST1059,Investment,Fee,2796.92,15526.05,168.46,65.23,North,4
INV10631,2022-01-27 07:00:00,CUST1015,Credit,Deposit,30982.22,22792.26,409.76,56.26,North,5
INV12530,2022-04-16 10:00:00,CUST1069,Savings,Withdrawal,22404.28,51120.26,290.99,24.7,West,2
INV11600,2022-03-08 16:00:00,CUST1023,Savings,Interest,19076.95,73148.26,348.34,292.64,,
INV12014,2022-03-25 22:00:00,CUST1001,,Fee,21239.7,13084.05,187.79,89.26,,
INV10647,2022-01-27 23:00:00,CUST1038,Credit,Deposit,19510.4,77766.82,291.36,261.1,North,1
INV10738,2022-01-31 18:00:00,CUST1000,Credit,Withdrawal,24867.07,32792.31,64.01,294.37,East,4
INV12317,2022-04-07 13:00:00,CUST1014,Investment,Fee,28022.0,95812.91,205.35,228.97,,1
INV11340,2022-02-25 20:00:00,CUST1065,Savings,Interest,17924.54,44989.37,324.11,101.87,West,3
INV12967,2022-05-04 15:00:00,CUST1026,Credit,Withdrawal,45722.87,88782.15,232.43,274.51,West,5
INV11998,2022-03-25 06:00:00,CUST1040,Credit,Withdrawal,37138.65,38455.53,341.38,111.54,East,3
INV12324,2022-04-07 20:00:00,CUST1059,Credit,Fee,49232.37,19759.33,135.21,260.31,,4
INV11118,2022-02-16 14:00:00,CUST1059,Credit,Deposit,26416.05,54940.28,117.92,80.17,East,2
INV10600,2022-01-26 00:00:00,CUST1061,Savings,Deposit,48631.6,42767.95,465.75,233.17,North,
INV10442,2022-01-19 10:00:00,CUST1061,Checking,,36549.09,43475.24,271.2,188.2,South,
INV12789,2022-04-27 05:00:00,CUST1057,Savings,Fee,47503.96,93707.27,51.42,57.4,North,1
INV10426,2022-01-18 18:00:00,CUST1015,Investment,Deposit,23588.44,91511.74,455.9,173.81,North,2
INV12286,2022-04-06 06:00:00,CUST1065,Checking,Fee,12547.41,68030.55,373.73,198.4,West,2
INV12053,2022-03-27 13:00:00,CUST1003,Credit,Deposit,26908.0,95590.58,408.91,165.95,North,4
INV11920,2022-03-22 00:00:00,CUST1000,Investment,Interest,27789.69,85658.66,10.98,219.99,East,3
INV11521,2022-03-05 09:00:00,CUST1072,Savings,,45462.53,46329.72,478.56,201.4,East,3
INV12312,2022-04-07 08:00:00,CUST1087,Savings,,18410.6,37736.2,438.37,157.92,West,1
INV12586,2022-04-18 18:00:00,CUST1022,Checking,Interest,12939.91,30848.5,176.07,285.12,,2
INV12037,2022-03-26 21:00:00,CUST1072,Investment,,38867.01,75471.7,212.67,128.18,West,3
INV12353,2022-04-09 01:00:00,CUST1004,Credit,Withdrawal,18238.35,63732.07,167.73,271.73,East,4
INV11813,2022-03-17 13:00:00,CUST1001,,Fee,31099.5,96387.9,338.19,213.79,,2
INV12097,2022-03-29 09:00:00,CUST1062,Savings,Interest,1835.65,43463.12,52.56,223.74,West,1
INV10474,2022-01-20 18:00:00,CUST1018,Savings,Withdrawal,45727.16,18842.34,363.41,30.05,North,5
INV10067,2022-01-03 19:00:00,CUST1077,,Fee,29948.17,43221.92,19.92,29.07,East,2
INV10123,2022-01-06 03:00:00,CUST1040,Credit,,14449.08,11922.7,110.05,248.59,North,3
INV12679,2022-04-22 15:00:00,CUST1005,Credit,Fee,14325.44,38246.3,133.03,151.52,North,3
INV12672,2022-04-22 08:00:00,CUST1030,Credit,Deposit,33243.35,87892.22,415.12,128.95,North,5
INV11759,2022-03-15 07:00:00,CUST1027,Savings,Fee,36065.68,22375.15,497.55,146.88,West,2
INV11147,2022-02-17 19:00:00,CUST1022,Checking,Deposit,28746.2,67324.49,285.92,248.09,East,2
INV12894,2022-05-01 14:00:00,CUST1031,Checking,Withdrawal,42960.86,15284.06,460.58,150.28,,2
INV11704,2022-03-13 00:00:00,CUST1053,,Interest,18919.91,26723.07,241.44,40.61,South,
INV10662,2022-01-28 14:00:00,CUST1045,Savings,,12556.85,24375.89,195.21,110.4,South,
INV12819,2022-04-28 11:00:00,CUST1023,Credit,,1056.39,39682.39,279.81,220.18,East,2
INV11697,2022-03-12 17:00:00,CUST1056,,Deposit,38622.83,82294.12,138.39,105.95,South,
INV10751,2022-02-01 07:00:00,CUST1023,Investment,Withdrawal,41723.11,17994.02,275.85,102.47,South,4
INV12997,2022-05-05 21:00:00,CUST1025,Checking,Withdrawal,21093.53,43717.79,193.48,271.06,East,5
INV10291,2022-01-13 03:00:00,CUST1047,Checking,Fee,41796.06,93939.57,64.55,273.35,,1
INV10925,2022-02-08 13:00:00,CUST1041,Checking,,48717.73,42012.01,434.34,160.65,East,1
INV11161,2022-02-18 09:00:00,CUST1005,,,21792.36,83370.61,132.01,75.74,North,
INV12077,2022-03-28 13:00:00,CUST1054,Savings,Fee,31381.53,73303.61,213.03,249.3,,
INV10904,2022-02-07 16:00:00,CUST1074,,Fee,9482.61,49807.76,414.57,238.85,South,
INV12858,2022-04-30 02:00:00,CUST1067,Checking,Withdrawal,34371.74,50422.9,267.12,85.92,East,4
INV12536,2022-04-16 16:00:00,CUST1034,Credit,,35851.59,21341.21,346.35,87.15,South,2
INV12853,2022-04-29 21:00:00,CUST1078,Investment,Fee,24484.48,13173.27,327.96,113.89,North,
INV10466,2022-01-20 10:00:00,CUST1039,Savings,Withdrawal,6746.02,53904.48,458.61,31.41,South,4
INV12840,2022-04-29 08:00:00,CUST1095,,Interest,32130.17,63535.47,257.49,115.26,North,2
INV11818,2022-03-17 18:00:00,CUST1038,,,28852.6,35075.47,462.44,128.48,South,
INV12673,2022-04-22 09:00:00,CUST1077,Checking,Interest,16963.15,68219.11,213.03,33.56,South,1
INV11731,2022-03-14 03:00:00,CUST1028,Savings,Deposit,49248.05,41805.71,381.78,132.01,West,4
INV11077,2022-02-14 21:00:00,CUST1032,Checking,,30183.03,70756.07,309.57,91.72,East,3
INV12777,2022-04-26 17:00:00,CUST1012,,Deposit,8474.9,9486.98,83.11,23.37,,3
INV11174,2022-02-18 22:00:00,CUST1028,Investment,Interest,28564.98,25764.09,71.71,170.72,West,3
INV12057,2022-03-27 17:00:00,CUST1025,Credit,Withdrawal,1862.23,15209.21,384.3,190.52,North,5
INV11999,2022-03-25 07:00:00,CUST1016,,Deposit,42329.59,26945.87,176.04,213.91,East,5
INV10922,2022-02-08 10:00:00,CUST1004,Investment,Withdrawal,6446.07,71754.63,400.98,174.31,West,2
INV12977,2022-05-05 01:00:00,CUST1011,Investment,Withdrawal,15960.56,56032.63,98.99,133.17,East,
INV11323,2022-02-25 03:00:00,CUST1055,Savings,Withdrawal,26678.59,6991.83,2.82,234.25,North,2
INV12932,2022-05-03 04:00:00,CUST1087,,Fee,49358.52,24545.71,167.75,124.73,West,2
INV12257,2022-04-05 01:00:00,CUST1064,Investment,Withdrawal,19704.95,37349.75,453.63,199.11,,4
INV11765,2022-03-15 13:00:00,CUST1095,Investment,Withdrawal,24505.31,41839.38,436.58,132.86,,2
INV11070,2022-02-14 14:00:00,CUST1063,Checking,Withdrawal,19985.93,63296.07,307.0,52.48,East,4
INV12215,2022-04-03 07:00:00,CUST1000,Savings,Withdrawal,21049.65,74363.58,303.66,66.1,North,4
INV10596,2022-01-25 20:00:00,CUST1081,,Deposit,38536.89,91278.83,276.59,253.86,East,4
INV11685,2022-03-12 05:00:00,CUST1024,Savings,Interest,15856.88,97058.2,296.62,247.48,,3
INV11395,2022-02-28 03:00:00,CUST1081,Credit,Interest,6280.83,46734.41,371.3,97.79,,
INV12144,2022-03-31 08:00:00,CUST1041,Investment,Withdrawal,22716.85,62682.29,359.83,65.35,,2
INV10147,2022-01-07 03:00:00,CUST1004,Savings,Interest,40730.11,66584.39,125.1,85.41,North,5
INV11541,2022-03-06 05:00:00,CUST1058,Checking,,9041.33,36663.04,243.18,292.92,West,1
INV10571,2022-01-24 19:00:00,CUST1080,Credit,Deposit,46384.45,16486.67,169.24,255.64,East,3
INV11072,2022-02-14 16:00:00,CUST1036,Investment,Withdrawal,25019.89,89758.54,181.23,82.42,North,3
INV11338,2022-02-25 18:00:00,CUST1077,,Withdrawal,32627.71,13301.12,140.23,137.64,North,3
INV11231,2022-02-21 07:00:00,CUST1059,Investment,Fee,49594.72,35229.61,80.18,16.61,East,4
INV11411,2022-02-28 19:00:00,CUST1068,Investment,,13122.62,64391.09,193.5,13.04,North,1
INV12796,2022-04-27 12:00:00,CUST1058,Savings,Deposit,7105.24,27116.37,198.06,277.39,East,4
INV11577,2022-03-07 17:00:00,CUST1025,,Deposit,4673.96,22471.45,123.19,153.27,East,3
INV11848,2022-03-19 00:00:00,CUST1095,,,39604.31,4744.95,416.13,140.46,South,5
INV10304,2022-01-13 16:00:00,CUST1053,Credit,,11416.01,60450.48,12.92,113.41,East,1
INV11478,2022-03-03 14:00:00,CUST1009,Savings,Deposit,11544.41,62293.62,339.42,201.3,East,2
INV10785,2022-02-02 17:00:00,CUST1055,Savings,Interest,25322.46,21600.54,442.54,257.87,North,5
INV11078,2022-02-14 22:00:00,CUST1005,Credit,Interest,46698.23,67199.44,181.83,250.38,,5
INV12382,2022-04-10 06:00:00,CUST1033,,Interest,40716.91,90005.15,209.3,15.05,,
INV12003,2022-03-25 11:00:00,CUST1078,Savings,Withdrawal,45034.3,76830.59,51.8,252.73,East,3
INV11186,2022-02-19 10:00:00,CUST1073,Investment,Withdrawal,39086.54,53865.62,23.14,18.89,,4
INV12261,2022-04-05 05:00:00,CUST1073,Credit,Fee,32273.48,2929.6,233.07,130.88,West,1
INV12600,2022-04-19 08:00:00,CUST1081,Credit,Fee,24655.98,1337.59,273.74,224.89,East,2
INV10886,2022-02-06 22:00:00,CUST1055,,,39328.43,94889.7,117.96,49.75,West,3
INV11551,2022-03-06 15:00:00,CUST1079,Checking,Interest,30244.04,32452.7,432.82,205.42,,3
INV10308,2022-01-13 20:00:00,CUST1071,Investment,,35025.74,1305.05,89.79,271.61,,2
INV11357,2022-02-26 13:00:00,CUST1096,,,3468.02,96358.6,491.76,165.95,South,
INV10471,2022-01-20 15:00:00,CUST1018,Credit,Withdrawal,8797.43,9745.39,286.43,250.06,North,1
INV10386,2022-01-17 02:00:00,CUST1032,Credit,Interest,49911.72,48929.06,92.98,72.55,,4
INV12667,2022-04-22 03:00:00,CUST1011,Checking,Fee,35756.67,26049.12,447.12,140.33,North,4
INV10552,2022-01-24 00:00:00,CUST1060,Checking,Deposit,22403.21,5494.53,159.44,196.37,South,1
INV12993,2022-05-05 17:00:00,CUST1019,,Deposit,25003.86,61028.38,197.17,157.45,West,2
INV12168,2022-04-01 08:00:00,CUST1075,Checking,Withdrawal,27325.59,11975.22,165.59,70.73,South,4
INV10074,2022-01-04 02:00:00,CUST1053,,Interest,20520.54,7973.93,125.1,214.96,East,5
INV11004,2022-02-11 20:00:00,CUST1041,Savings,Fee,2743.68,94965.25,463.27,145.98,West,3
INV11793,2022-03-16 17:00:00,CUST1099,Checking,Withdrawal,48410.71,50328.09,275.62,247.99,South,3
INV12754,2022-04-25 18:00:00,CUST1031,,Interest,15849.08,45447.88,57.36,79.3,North,4
INV11246,2022-02-21 22:00:00,CUST1040,,Interest,13069.64,74442.68,222.09,205.87,South,5
INV10824,2022-02-04 08:00:00,CUST1084,,Fee,14627.83,81969.84,30.04,126.54,North,
INV11606,2022-03-08 22:00:00,CUST1036,,Interest,17061.3,1421.8,138.77,142.98,,3
INV12763,2022-04-26 03:00:00,CUST1054,,Interest,18688.0,45545.52,174.04,55.72,,5
INV11498,2022-03-04 10:00:00,CUST1010,Savings,Fee,36582.9,83502.71,268.7,242.5,South,
INV10937,2022-02-09 01:00:00,CUST1077,Savings,Withdrawal,28468.38,89485.45,278.47,57.48,South,1
INV10157,2022-01-07 13:00:00,CUST1050,Checking,Interest,16822.04,58020.01,246.95,107.58,South,5
INV11786,2022-03-16 10:00:00,CUST1047,Investment,Fee,30440.06,32458.14,21.76,286.95,North,3
INV12901,2022-05-01 21:00:00,CUST1038,Credit,Fee,14531.04,82658.85,137.97,277.96,East,
INV11094,2022-02-15 14:00:00,CUST1008,Savings,Fee,11968.77,77681.43,441.32,55.54,North,3
INV11608,2022-03-09 00:00:00,CUST1039,Savings,Withdrawal,35586.99,2007.86,255.11,62.32,South,
INV10986,2022-02-11 02:00:00,CUST1085,Investment,Withdrawal,1686.96,5075.81,121.97,13.96,East,3
INV10245,2022-01-11 05:00:00,CUST1023,Credit,Interest,15959.01,78688.03,499.1,281.54,,5
INV10064,2022-01-03 16:00:00,CUST1007,Credit,Interest,6922.78,10745.29,204.92,184.94,West,3
INV10043,2022-01-02 19:00:00,CUST1063,Savings,Withdrawal,23265.62,64039.04,146.63,72.37,East,
INV11373,2022-02-27 05:00:00,CUST1053,Checking,Fee,11492.82,76918.15,497.13,205.46,,5
INV11495,2022-03-04 07:00:00,CUST1020,,,49049.51,18141.56,269.48,200.26,East,2
INV10518,2022-01-22 14:00:00,CUST1047,Checking,,44381.54,45229.0,36.28,140.14,West,3
INV11889,2022-03-20 17:00:00,CUST1080,Checking,Withdrawal,24391.07,89137.14,375.18,146.43,North,5
INV12898,2022-05-01 18:00:00,CUST1098,,,48596.51,70641.62,72.83,202.42,West,3
INV12436,2022-04-12 12:00:00,CUST1041,,Deposit,31720.12,92335.91,74.39,177.33,East,
INV12551,2022-04-17 07:00:00,CUST1079,,Deposit,28332.53,16943.51,33.6,215.67,West,2
INV11460,2022-03-02 20:00:00,CUST1033,Investment,Deposit,49119.7,37294.25,221.87,198.67,East,4
INV11315,2022-02-24 19:00:00,CUST1048,Investment,,30549.27,19175.79,415.51,35.45,,4
INV10555,2022-01-24 03:00:00,CUST1011,Checking,Interest,6316.39,61196.5,455.71,36.42,West,5
INV11394,2022-02-28 02:00:00,CUST1047,,Interest,34241.81,51992.36,52.0,260.84,South,5
INV11367,2022-02-26 23:00:00,CUST1056,,Withdrawal,36942.68,50686.5,418.56,133.44,South,1
INV11949,2022-03-23 05:00:00,CUST1092,,,48051.44,4455.13,128.88,94.95,,1
INV11584,2022-03-08 00:00:00,CUST1008,Checking,Fee,1023.81,34831.8,145.96,135.36,South,5
INV11856,2022-03-19 08:00:00,CUST1016,,Withdrawal,8743.68,72448.56,232.27,40.69,West,1
INV12197,2022-04-02 13:00:00,CUST1046,Credit,Interest,40252.69,88400.83,180.9,243.89,West,
INV11433,2022-03-01 17:00:00,CUST1058,Checking,Deposit,18302.31,78230.79,114.06,107.65,,1
INV12399,2022-04-10 23:00:00,CUST1089,Checking,Fee,31198.21,23723.72,423.82,41.07,South,3
INV10976,2022-02-10 16:00:00,CUST1037,Savings,Fee,7084.64,12914.85,4.03,138.22,South,3
INV12422,2022-04-11 22:00:00,CUST1043,,Withdrawal,39666.97,80472.81,320.94,41.55,East,4
INV11355,2022-02-26 11:00:00,CUST1082,Investment,Interest,6503.64,35801.9,325.98,264.96,South,1
INV10563,2022-01-24 11:00:00,CUST1028,Checking,Interest,49629.96,80061.05,477.64,111.55,,4
INV10051,2022-01-03 03:00:00,CUST1003,Checking,Interest,26010.57,4566.22,428.88,225.61,North,3
INV12890,2022-05-01 10:00:00,CUST1029,Investment,Fee,41393.15,53080.24,338.96,173.89,East,
INV12166,2022-04-01 06:00:00,CUST1064,Checking,Withdrawal,46918.7,707.72,216.29,186.07,North,2
INV12251,2022-04-04 19:00:00,CUST1028,Credit,,26584.72,42273.3,265.63,20.83,South,4
INV11068,2022-02-14 12:00:00,CUST1089,Checking,Withdrawal,14347.92,36138.7,493.21,61.85,West,2
INV11767,2022-03-15 15:00:00,CUST1092,Credit,Fee,20981.49,7193.01,347.93,83.57,South,1
INV12104,2022-03-29 16:00:00,CUST1084,Checking,Fee,11848.28,9333.05,408.41,1.02,,3
INV12305,2022-04-07 01:00:00,CUST1097,Investment,Fee,39741.94,70572.88,281.07,115.05,West,1
INV11324,2022-02-25 04:00:00,CUST1082,Savings,Interest,2647.3,96846.28,409.67,113.97,,1
INV12073,2022-03-28 09:00:00,CUST1044,Savings,Withdrawal,5688.23,22920.79,90.12,229.64,,
INV11149,2022-02-17 21:00:00,CUST1014,,Deposit,18738.71,81695.08,263.92,176.38,North,3
INV11566,2022-03-07 06:00:00,CUST1014,Savings,Deposit,1266.73,69453.26,134.0,121.64,South,4
INV10428,2022-01-18 20:00:00,CUST1075,,Fee,2329.68,37077.78,180.49,271.61,South,5
INV11561,2022-03-07 01:00:00,CUST1071,Checking,Deposit,1692.15,4516.65,35.94,291.88,,5
INV12771,2022-04-26 11:00:00,CUST1051,,Deposit,145.03,50727.66,476.12,204.82,South,2
INV12408,2022-04-11 08:00:00,CUST1030,Investment,Interest,48045.6,33486.25,4.99,160.91,South,1
INV10818,2022-02-04 02:00:00,CUST1052,,Fee,22813.38,30308.12,268.95,27.59,East,4
INV11623,2022-03-09 15:00:00,CUST1065,Investment,Deposit,30401.89,74325.89,484.97,130.75,East,1
INV11724,2022-03-13 20:00:00,CUST1067,,Interest,3600.01,9977.42,192.77,39.38,,3
INV11994,2022-03-25 02:00:00,CUST1010,Checking,,31888.77,19761.49,386.57,171.51,South,5
INV10096,2022-01-05 00:00:00,CUST1079,Investment,Deposit,2735.05,3303.06,68.44,187.77,,5
INV12856,2022-04-30 00:00:00,CUST1048,Investment,Deposit,7802.48,49514.13,249.16,224.73,South,5
INV12231,2022-04-03 23:00:00,CUST1028,,,41270.65,9928.71,482.11,244.66,North,1
INV10838,2022-02-04 22:00:00,CUST1071,Checking,,26539.45,64986.1,38.77,211.94,West,3
INV12543,2022-04-16 23:00:00,CUST1057,Credit,Deposit,13135.99,30016.72,157.77,163.2,West,
INV10817,2022-02-04 01:00:00,CUST1022,Checking,Withdrawal,7440.17,39875.68,216.29,212.51,,
INV11532,2022-03-05 20:00:00,CUST1034,Investment,Interest,2039.39,34872.23,483.13,40.61,West,4
INV12181,2022-04-01 21:00:00,CUST1092,Investment,Deposit,2603.59,48114.01,428.15,76.9,North,3
INV11960,2022-03-23 16:00:00,CUST1093,Savings,Interest,24990.29,17313.95,266.89,177.32,West,5
INV12019,2022-03-26 03:00:00,CUST1032,,Deposit,14091.15,80544.28,195.91,123.09,West,5
INV11581,2022-03-07 21:00:00,CUST1013,Investment,,47807.08,83444.36,367.08,97.54,West,5
INV11622,2022-03-09 14:00:00,CUST1041,Investment,Withdrawal,16773.56,59072.17,215.11,274.87,West,3
INV11027,2022-02-12 19:00:00,CUST1094,Checking,Withdrawal,40294.83,75237.07,13.42,248.66,West,
INV10626,2022-01-27 02:00:00,CUST1027,Credit,Withdrawal,41486.49,96854.5,360.19,269.47,South,1
INV12541,2022-04-16 21:00:00,CUST1021,Credit,,17853.3,57201.73,395.14,113.41,North,5
INV10658,2022-01-28 10:00:00,CUST1073,,Withdrawal,14923.9,13208.43,271.39,19.75,West,5
INV12129,2022-03-30 17:00:00,CUST1041,Savings,Interest,6317.22,36202.12,67.34,264.96,West,1
INV11695,2022-03-12 15:00:00,CUST1073,Checking,Withdrawal,17210.33,79169.69,478.93,232.29,West,2
INV10610,2022-01-26 10:00:00,CUST1016,Credit,Withdrawal,37144.14,6056.59,270.93,64.9,North,1
INV12534,2022-04-16 14:00:00,CUST1001,Checking,Fee,41632.12,77624.62,453.63,59.89,East,
INV10129,2022-01-06 09:00:00,CUST1033,Savings,Withdrawal,16556.29,79018.48,341.38,96.0,,1
INV12483,2022-04-14 11:00:00,CUST1063,Savings,Fee,25284.24,92415.79,211.01,172.41,South,3
INV10179,2022-01-08 11:00:00,CUST1056,Credit,Deposit,24175.28,79426.66,142.02,295.02,West,5
INV12734,2022-04-24 22:00:00,CUST1054,,Fee,39635.95,46158.79,459.06,131.47,East,1
INV11535,2022-03-05 23:00:00,CUST1050,,Withdrawal,40152.27,97100.44,460.93,273.61,East,4
INV12938,2022-05-03 10:00:00,CUST1060,Investment,Withdrawal,34958.32,94193.32,463.03,130.0,,2
INV10217,2022-01-10 01:00:00,CUST1038,Checking,Withdrawal,7954.65,89824.6,216.99,139.3,South,
INV10036,2022-01-02 12:00:00,CUST1014,Credit,,25920.75,34216.56,261.14,242.14,,4
INV11162,2022-02-18 10:00:00,CUST1066,Checking,,11221.43,40569.7,74.43,51.33,East,1
INV11233,2022-02-21 09:00:00,CUST1075,,Fee,33178.47,98170.28,90.15,217.94,East,
INV11603,2022-03-08 19:00:00,CUST1044,Savings,Interest,2970.57,64029.08,99.37,78.37,South,3
INV10513,2022-01-22 09:00:00,CUST1068,Credit,Withdrawal,17165.26,41631.85,215.6,94.55,East,3
INV11702,2022-03-12 22:00:00,CUST1004,Savings,Interest,8307.7,59495.56,93.42,189.45,East,3
INV10206,2022-01-09 14:00:00,CUST1023,Credit,Withdrawal,8616.71,2145.66,190.85,11.39,East,5
INV12537,2022-04-16 17:00:00,CUST1097,Credit,Fee,43835.44,37537.62,93.18,221.03,South,2
INV10048,2022-01-03 00:00:00,CUST1072,Investment,,48626.4,73257.19,273.62,13.46,North,4
INV12833,2022-04-29 01:00:00,CUST1006,Credit,,41346.91,2061.26,150.63,38.72,,5
INV10429,2022-01-18 21:00:00,CUST1086,Credit,Withdrawal,31201.74,7208.41,138.39,57.74,South,4
INV10009,2022-01-01 09:00:00,CUST1074,,Fee,28757.77,16375.37,188.52,76.84,East,1
INV12692,2022-04-23 04:00:00,CUST1088,Investment,Deposit,2723.02,68578.71,340.03,44.61,East,2
INV11951,2022-03-23 07:00:00,CUST1043,Credit,Fee,8593.32,69610.65,416.13,101.83,South,3
INV12461,2022-04-13 13:00:00,CUST1048,,Deposit,29519.76,39256.42,32.59,275.61,South,
INV12559,2022-04-17 15:00:00,CUST1011,Investment,Deposit,40527.72,7895.38,71.3,131.65,West,4
INV10169,2022-01-08 01:00:00,CUST1012,,Fee,254.17,71441.79,111.39,65.14,East,2
INV11413,2022-02-28 21:00:00,CUST1010,,,1625.84,50883.88,97.17,83.81,,1
INV12254,2022-04-04 22:00:00,CUST1085,Checking,Interest,27478.98,24685.3,277.15,55.73,North,
INV12411,2022-04-11 11:00:00,CUST1055,Investment,Interest,29253.79,57968.86,130.81,46.72,South,
INV12066,2022-03-28 02:00:00,CUST1011,Checking,Interest,15982.88,97531.88,384.82,271.06,West,5
INV10560,2022-01-24 08:00:00,CUST1073,Credit,Interest,32996.89,58468.39,325.98,203.56,West,4
INV10015,2022-01-01 15:00:00,CUST1052,Checking,Withdrawal,215.27,26901.39,326.84,244.41,,4
INV10522,2022-01-22 18:00:00,CUST1032,Investment,,8237.26,41965.56,366.84,160.09,,1
INV10534,2022-01-23 06:00:00,CUST1095,Checking,Withdrawal,16129.27,93149.08,202.45,38.45,South,2
INV10572,2022-01-24 20:00:00,CUST1089,Checking,Interest,47491.96,95556.22,203.77,293.39,,1
INV12372,2022-04-09 20:00:00,CUST1024,,Withdrawal,40124.97,44108.12,385.22,181.37,East,5
INV10265,2022-01-12 01:00:00,CUST1018,Savings,,25439.51,57991.47,436.5,278.62,South,5
INV11775,2022-03-15 23:00:00,CUST1076,Credit,Deposit,39963.91,68978.44,347.93,235.23,North,1
INV11678,2022-03-11 22:00:00,CUST1062,Checking,Fee,8788.25,44566.59,62.09,202.1,,1
INV12669,2022-04-22 05:00:00,CUST1095,Investment,Deposit,2361.48,45228.09,341.47,75.67,West,2
INV12605,2022-04-19 13:00:00,CUST1042,Investment,,30814.71,96613.1,269.25,49.93,,4
INV12873,2022-04-30 17:00:00,CUST1015,Credit,Deposit,38360.74,66731.79,409.76,72.61,East,3
INV11883,2022-03-20 11:00:00,CUST1025,Investment,Withdrawal,20141.56,25839.85,192.36,3.65,West,
INV11258,2022-02-22 10:00:00,CUST1000,,Interest,1804.28,92275.88,179.12,278.99,West,2
INV10873,2022-02-06 09:00:00,CUST1097,Credit,Withdrawal,30421.42,87795.43,177.53,213.98,,3
INV11870,2022-03-19 22:00:00,CUST1051,,Fee,6903.37,24498.59,371.32,231.01,West,1
INV11251,2022-02-22 03:00:00,CUST1045,Investment,,34419.65,91292.6,483.43,211.5,South,4
INV12628,2022-04-20 12:00:00,CUST1020,,Interest,19151.64,86484.92,315.13,149.87,East,2
INV10091,2022-01-04 19:00:00,CUST1077,Investment,Fee,47896.02,25723.1,339.83,122.36,West,4
INV10924,2022-02-08 12:00:00,CUST1091,Credit,Withdrawal,44699.69,16873.53,14.8,217.26,North,3
INV11614,2022-03-09 06:00:00,CUST1003,,Interest,5558.63,82657.24,425.31,2.92,East,3
INV11771,2022-03-15 19:00:00,CUST1039,Credit,,38204.2,25043.07,460.95,183.14,,5
INV11821,2022-03-17 21:00:00,CUST1012,Checking,Withdrawal,14275.22,64568.55,441.31,39.93,East,1
INV10447,2022-01-19 15:00:00,CUST1048,Savings,,24983.33,41215.22,200.85,238.98,East,2
INV11921,2022-03-22 01:00:00,CUST1057,,,47352.54,69470.29,15.64,116.88,East,5
